DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2010,2.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2011,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2012,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2013,2.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2014,3.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2015,3.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2016,2.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2017,3.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2018,2.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2019,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2020,2.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2021,2.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2022,2.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Greece,2023,2.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,1995,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,1996,1.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,1997,1.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,1998,1.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,1999,1.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2000,1.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2001,1.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2002,1.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2003,1.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2004,1.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2005,1.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2006,1.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2007,1.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2008,1.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2009,1.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2010,1.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2011,1.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2012,1.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2013,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2014,0.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2015,0.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2016,0.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2017,0.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2018,0.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2019,0.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2020,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2021,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2022,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Spain,2023,0.8,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,1995,2.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,1996,2.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,1997,2.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,1998,2.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,1999,2.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2000,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2001,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2002,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2003,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2004,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2005,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2006,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2007,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2008,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2009,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2010,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2011,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2012,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2013,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2014,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2015,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2016,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2017,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2018,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2019,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2020,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2021,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2022,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Finland,2023,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,1995,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,1996,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,1997,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,1998,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,1999,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2000,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2001,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2002,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2003,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2004,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2005,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2006,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2007,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2008,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2009,1.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2010,2.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2011,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2012,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2013,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2014,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2015,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2016,1.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2017,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2018,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2019,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2020,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2021,1.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2022,1.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,France,2023,1.7,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Croatia,1995,4.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Croatia,1996,4.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Croatia,1997,4.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Croatia,1998,4.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Croatia,1999,4.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Croatia,2000,3.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Croatia,2001,2.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Croatia,2002,3.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Central government,Total,Gross fixed capital formation,Croatia,2003,4.6,,
