DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2009,-0.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2010,1.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2011,3.6,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2012,2.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2013,0.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2014,-0.2,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2015,0.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2016,0.6,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2017,1.6,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2018,1.2,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2019,0.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2020,-0.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2021,0.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2022,8.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2023,5.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Portugal,2024,2.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,1996,38.8,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,1997,154.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,1998,59.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,1999,45.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2000,45.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2001,34.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2002,22.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2003,15.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2004,11.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2005,9.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2006,6.6,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2007,4.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2008,7.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2009,5.6,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2010,6.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2011,5.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2012,3.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2013,3.2,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2014,1.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2015,-0.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2016,-1.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2017,1.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2018,4.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2019,3.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2020,2.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2021,4.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2022,12.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2023,9.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Romania,2024,5.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2007,5.8,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2008,11.9,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2009,8.2,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2010,6.2,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2011,11.2,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2012,7.4,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2013,7.7,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2014,2.3,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2015,1.5,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2016,1.3,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2017,3.3,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2018,2.0,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2019,1.9,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2020,1.8,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2021,4.0,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2022,11.7,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2023,12.1,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Serbia,2024,4.8,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,1996,1.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,1997,1.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,1998,1.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,1999,0.6,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2000,1.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2001,2.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2002,1.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2003,2.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2004,1.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2005,0.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2006,1.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2007,1.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2008,3.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2009,1.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2010,1.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2011,1.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2012,0.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2013,0.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2014,0.2,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2015,0.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2016,1.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2017,1.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2018,2.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2019,1.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2020,0.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2021,2.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2022,8.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2023,5.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Sweden,2024,2.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,1996,9.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,1997,8.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,1998,7.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,1999,6.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2000,9.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2001,8.6,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2002,7.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2003,5.6,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2004,3.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2005,2.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2006,2.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2007,3.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2008,5.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2009,0.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2010,2.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2011,2.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2012,2.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2013,1.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2014,0.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2015,-0.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2016,-0.2,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2017,1.6,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2018,1.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2019,1.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2020,-0.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2021,2.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2022,9.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2023,7.2,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovenia,2024,2.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,1996,5.8,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,1997,6.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,1998,6.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,1999,10.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2000,12.2,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2001,7.2,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2002,3.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2003,8.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2004,7.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2005,2.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2006,4.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2007,1.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2008,3.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2009,0.9,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2010,0.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2011,4.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2012,3.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2013,1.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2014,-0.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2015,-0.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2016,-0.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2017,1.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2018,2.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2019,2.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2020,2.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2021,2.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2022,12.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2023,11.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Slovakia,2024,3.2,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,1997,85.5,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,1998,82.1,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,1999,61.4,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2000,53.2,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2001,56.8,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2002,47.0,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2003,25.3,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2004,10.1,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2005,8.1,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2006,9.3,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2007,8.8,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2008,10.4,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2009,6.3,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2010,8.6,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2011,6.5,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2012,9.0,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2013,7.5,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2014,8.9,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2015,7.7,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2016,7.7,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2017,11.1,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2018,16.3,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2019,15.2,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2020,12.3,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2021,19.6,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2022,72.3,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2023,54.0,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,Türkiye,2024,58.5,d,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,1996,2.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,1997,1.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,1998,1.6,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,1999,1.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2000,0.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2001,1.2,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2002,1.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2003,1.4,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2004,1.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2005,2.1,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2006,2.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2007,2.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2008,3.6,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2009,2.2,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2010,3.3,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2011,4.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2012,2.8,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2013,2.6,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2014,1.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2015,0.0,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2016,0.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2017,2.7,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2018,2.5,,
ESTAT:PRC_HICP_AIND(1.0),19/11/25 11:00:00,Annual,Annual average rate of change,All-items HICP,United Kingdom,2019,1.8,,
